         1633960 function calls (1596512 primitive calls) in 3.559 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       41    0.001    0.000    0.001    0.000 {method 'draw_markers' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
      121    0.000    0.000    0.001    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/transforms.py:2323(blended_transform_factory)
      332    0.000    0.000    0.001    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/text.py:1217(set_rotation)
      208    0.000    0.000    0.001    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/artist.py:1117(set_zorder)
      298    0.000    0.000    0.001    0.000 <__array_function__ internals>:177(concatenate)
       71    0.001    0.000    0.001    0.000 {method 'draw_glyphs_to_bitmap' of 'matplotlib.ft2font.FT2Font' objects}
      159    0.000    0.000    0.001    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/transforms.py:790(unit)
     4156    0.001    0.000    0.001    0.000 {built-in method builtins.abs}
     9709    0.001    0.000    0.001    0.000 {built-in method _operator.index}
      402    0.000    0.000    0.001    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/font_manager.py:729(set_style)
      162    0.000    0.000    0.001    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/core/fromnumeric.py:3754(round_)
       48    0.000    0.000    0.001    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/ticker.py:218(<listcomp>)
       36    0.000    0.000    0.001    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/legend.py:1140(<genexpr>)
       53    0.000    0.000    0.001    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/axes/_base.py:971(get_xaxis_text2_transform)
      279    0.000    0.000    0.001    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/text.py:1283(_preprocess_math)
        6    0.000    0.000    0.001    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/mpl_toolkits/mplot3d/axis3d.py:244(_get_coord_info)
     1111    0.001    0.000    0.001    0.000 {built-in method _warnings.warn}
       36    0.000    0.000    0.001    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/transforms.py:580(count_contains)
     2727    0.000    0.000    0.001    0.000 {built-in method builtins.setattr}
      176    0.000    0.000    0.001    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/artist.py:929(_set_gc_clip)
     4239    0.001    0.000    0.001    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/core/numeric.py:1473(<listcomp>)
        8    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:727(_compile_bytecode)
      402    0.000    0.000    0.001    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/font_manager.py:742(set_variant)
     7333    0.001    0.000    0.001    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/artist.py:295(axes)
        8    0.001    0.000    0.001    0.000 {built-in method marshal.loads}
      257    0.000    0.000    0.001    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/path.py:202(_update_values)
        4    0.001    0.000    0.001    0.000 {method 'set_window_title' of '_macosx.FigureManager' objects}
      162    0.000    0.000    0.001    0.000 <__array_function__ internals>:177(around)
      126    0.000    0.000    0.001    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/transforms.py:1109(get_points)
      578    0.000    0.000    0.001    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/cbook/__init__.py:1314(is_math_text)
       89    0.000    0.000    0.001    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/cbook/__init__.py:221(connect)
      644    0.000    0.000    0.001    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/text.py:1195(set_x)
  312/174    0.000    0.000    0.001    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/axes/_base.py:997(get_yaxis_transform)
     1549    0.000    0.000    0.001    0.000 /Users/nico/anaconda3/lib/python3.11/copyreg.py:104(__newobj__)
       24    0.000    0.000    0.001    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/core/numeric.py:2359(within_tol)
      729    0.000    0.000    0.001    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/cbook/__init__.py:1327(_to_unmasked_float_array)
     1274    0.001    0.000    0.001    0.000 {built-in method numpy.arange}
      635    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/artist.py:271(convert_xunits)
      301    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/lines.py:1122(set_linewidth)
      210    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/ticker.py:568(__call__)
       42    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/transforms.py:338(max)
      113    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/transforms.py:2281(__init__)
      101    0.000    0.000    0.000    0.000 /Users/nico/Documents/GitHub/QSM-insects/qsm_analytical.py:150(generate_u_wing_w)
      176    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/backend_bases.py:928(set_clip_path)
      677    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/text.py:1206(set_y)
      142    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/patches.py:734(_convert_units)
       90    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/mpl_toolkits/mplot3d/proj3d.py:209(_vec_pad_ones)
       16    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/backend_bases.py:2135(get_width_height)
      114    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/transforms.py:328(ymax)
      280    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/transforms.py:2033(translate)
     1348    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/core/numeric.py:1878(isscalar)
       45    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/axis.py:2208(setter)
     1206    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/lib/type_check.py:303(iscomplexobj)
      572    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/font_manager.py:715(set_family)
      221    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/transforms.py:2254(get_affine)
       49    0.000    0.000    0.000    0.000 {built-in method posix.stat}
       76    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/transforms.py:2751(_revalidate)
       34    0.000    0.000    0.000    0.000 {built-in method builtins.__build_class__}
     8512    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/copy.py:182(_deepcopy_atomic)
      281    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/lines.py:1210(set_markeredgecolor)
      109    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(ones_like)
        4    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/figure.py:205(_get_draw_artists)
        2    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/mpl_toolkits/mplot3d/art3d.py:1205(norm)
     1306    0.000    0.000    0.000    0.000 {method 'format' of 'str' objects}
        8    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/mpl_toolkits/mplot3d/axes3d.py:1419(set_zbound)
        4    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/backends/backend_agg.py:286(clear)
       56    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/patches.py:350(set_facecolor)
        9    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/mpl_toolkits/mplot3d/axes3d.py:689(set_zlim)
        4    0.000    0.000    0.000    0.000 {method 'clear' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
       63    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/transforms.py:493(anchored)
      753    0.000    0.000    0.000    0.000 {built-in method matplotlib._path.affine_transform}
       33    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/axis.py:499(_get_text1_transform)
      105    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/transforms.py:624(translated)
       75    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/ticker.py:1651(nonsingular)
      179    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/transforms.py:2673(__init__)
      281    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/lines.py:1406(set_dash_capstyle)
      101    0.000    0.000    0.000    0.000 /Users/nico/Documents/GitHub/QSM-insects/qsm_analytical.py:155(getWindDirectioninWingReferenceFrame)
        4    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/gridspec.py:657(get_position)
      108    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/transforms.py:1087(__init__)
       35    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/transforms.py:2775(get_transformed_path_and_affine)
       58    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/cycler.py:364(by_key)
      185    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/transforms.py:379(bounds)
       13    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/axes/_base.py:1134(_set_position)
     2028    0.000    0.000    0.000    0.000 {method 'match' of 're.Pattern' objects}
      335    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/text.py:329(set_rotation_mode)
       18    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(std)
      134    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/cbook/__init__.py:1675(_safe_first_finite)
       33    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/axes/_base.py:1025(get_yaxis_text1_transform)
        4    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/enum.py:1657(convert_class)
      308    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/text.py:1321(set_usetex)
       45    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/colors.py:399(to_rgba_array)
     1767    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/cbook/__init__.py:1834(_str_equal)
        4    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/mpl_toolkits/mplot3d/axes3d.py:2179(add_collection3d)
      122    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/transforms.py:619(padded)
  353/352    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/transforms.py:2597(get_matrix)
      281    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/lines.py:1230(set_markerfacecoloralt)
       46    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:140(_path_stat)
      162    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/core/fromnumeric.py:3245(around)
       62    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/offsetbox.py:76(_get_packed_offsets)
      141    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/transforms.py:2581(__init__)
     1228    0.000    0.000    0.000    0.000 {built-in method builtins.max}
       18    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/core/fromnumeric.py:3473(std)
  540/439    0.000    0.000    0.000    0.000 <frozen abc>:121(__subclasscheck__)
        3    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/mpl_toolkits/mplot3d/art3d.py:358(do_3d_projection)
       32    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/patches.py:434(set_fill)
     4941    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/linalg/linalg.py:2338(_norm_dispatcher)
       33    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/axis.py:502(_get_text2_transform)
       76    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/lines.py:712(_get_transformed_path)
        5    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/axes/_base.py:1189(_gen_axes_patch)
       11    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/cm.py:382(__init__)
       21    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/transforms.py:1588(transform_path)
       75    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(cumsum)
       57    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/axis.py:1792(set_major_formatter)
       18    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/core/_methods.py:267(_std)
      635    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/artist.py:283(convert_yunits)
       18    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/transforms.py:654(<listcomp>)
      281    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/lines.py:1064(set_drawstyle)
       21    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/offsetbox.py:422(__init__)
      220    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/ticker.py:516(_format_maybe_minus_and_locale)
      110    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/transforms.py:318(ymin)
       41    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/transforms.py:2764(get_transformed_points_and_affine)
      339    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/font_manager.py:1061(get_default_size)
       33    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/axes/_base.py:1051(get_yaxis_text2_transform)
      281    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/lines.py:1358(set_dash_joinstyle)
       62    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/offsetbox.py:157(_get_aligned_offsets)
